time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,1.2553652725957019,-0.7597165100046758,15.890144384427721,0.06226838597767159,6.240808738103112,0.0,1.368247422500333,-0.5799096357939254,4.743261582191045,0.17608500515289768,0.06994619407875054,0.0,486.6294820758838,486.9778605597706,486.5954442973322,488.24211745495455
2.4600000000000017,1.3381617265678032,-0.7933734274524545,16.175252591989736,0.07311569478987767,6.245109655863391,0.0,1.391230729749497,-0.5410313080629126,4.760274180038439,0.1888291095398792,0.07494356541352563,0.0,431.4203868965115,431.8462997734543,432.28828495795756,433.39333734535245
2.520000000000002,1.422479763253545,-0.8240430750316158,16.467418196605827,0.08472670975743224,6.249627955526794,0.0,1.4187781342131023,-0.4799890745980572,4.977624707891554,0.2015337345046559,0.07601782757342165,0.0,492.93725508758706,493.0204829859948,492.9597848762332,493.93004658798804
2.580000000000002,1.5081645865094948,-0.8512214589024495,16.767389823888834,0.09670203082642015,6.254671069495579,0.0,1.4369023765638147,-0.4248442540108447,5.021206887297009,0.19539104786513894,0.09658583647609369,0.0,440.6378816104334,442.34083668381726,444.674437561558,444.20986683630207
2.640000000000002,1.594916285425459,-0.874562694624411,17.073008027431218,0.10875687328794825,6.2608341310772175,0.0,1.4541273924289844,-0.3519625588027573,5.165372081948891,0.21013250771670333,0.11278568932545556,0.0,473.8645617067045,475.11669322322274,473.5415340873504,474.7108079802843
2.700000000000002,1.6825316427714518,-0.8933943248389106,17.38606862006667,0.1215411287781416,6.267170028340374,0.0,1.4656687571924407,-0.2745009790914964,5.269434842735599,0.21837210051328737,0.08463522003564633,0.0,464.8372234144263,462.6345568050695,463.2781961691837,463.968314999522
2.760000000000002,1.7706766067624848,-0.9075741329550371,17.70322823648425,0.13471704335122237,6.272564118244354,0.0,1.4719889016983638,-0.19696105845824136,5.302301258495723,0.22194095057632635,0.09876393451858138,0.0,442.9483662132411,444.1156152641735,441.6509438957004,441.9932530631879
2.820000000000002,1.8591062492940742,-0.9166635469171,18.023714214392808,0.14809199311877475,6.27815000801038,0.0,1.4750667562100912,-0.1047427236756284,5.380067153186269,0.22479414758111615,0.07827984820936376,0.0,458.4623976720216,456.8386011007204,456.8969238704925,457.17211024874285
2.880000000000002,1.947597046522698,-0.9203740387226921,18.346037863603158,0.16196764302913635,6.28282524394697,0.0,1.4742105130308778,-0.01775748063674113,5.3639763633384465,0.24177036355260792,0.07719268780909098,0.0,428.2514499094618,428.1640345333796,427.86012209950377,429.35815664567195
2.940000000000002,2.0359513196156462,-0.9181610698120547,18.670141210387932,0.17626871306457126,0.004244193893210735,0.0,1.4704594125841053,0.09288969493469945,5.43889437162799,0.230462491845803,0.07581213892710564,0.0,459.1379380352484,459.03283223807443,456.93243876604055,456.0848908891772
3.000000000000002,2.123997003737761,-0.9094287474262541,18.996457880254212,0.19049866748265387,0.008566915831526245,0.0,1.4639922406304786,0.19942045222067545,5.438101200217261,0.24798927605772605,0.0631884238205685,0.0,435.24198768847873,434.1880894429515,434.30285386526356,435.82760569095973
3.0600000000000023,2.211586307071355,-0.8942348717445886,19.3217288308266,0.2049930733832115,0.01274910474116453,0.0,1.4553060567086376,0.30829004384720965,5.404158196658419,0.22396474903334734,0.08028956430531851,0.0,424.181014402031,425.65115974239137,424.93856384323414,422.9344973974816
3.1200000000000023,2.298551701899823,-0.8718588357986616,19.646867661190146,0.21800228701645352,0.017145157355494156,0.0,1.443097784493126,0.4387698927407053,5.433358789754836,0.19608998890759896,0.05305006100703248,0.0,446.34210551614285,444.11706629468597,446.8291055824679,444.59602440691725
3.1800000000000024,2.384699861136701,-0.8413485505923339,19.97400506958397,0.2300854595574373,0.02080035022610449,0.0,1.428180786895502,0.5793072833403369,5.4707140635913385,0.21028373589191512,0.0732524740241049,0.0,447.8390243668518,449.4820400277453,448.8630726932414,450.05264044436547
3.2400000000000024,2.469798543392226,-0.8013299757825262,20.306892946152516,0.2426213887610924,0.025453760938995984,0.0,1.4079423308965797,0.7558460553076121,5.6243814989507595,0.20608716090383503,0.08500915161630569,0.0,484.76074490218406,485.64768787770606,486.93067822360365,486.655386106079
3.3000000000000025,2.5536256490876075,-0.7509277415194456,20.646967303814197,0.25564899999624924,0.03065131339002658,0.0,1.3857717151610385,0.9253828100883197,5.710562489889933,0.23309493392900288,0.089675746273687,0.0,467.2566283672032,467.62613157308346,467.3777906151167,469.52140833824444
3.3600000000000025,2.6360595780350735,-0.6904683769543734,20.99067610357922,0.269095084604853,0.035683549747481,0.0,1.3615291981643094,1.0911389299035537,5.745734756535474,0.1922888949675568,0.06855032377842338,0.0,454.48684804184705,452.79563284180296,455.5288067762974,452.30021901722574
3.4200000000000026,2.716942908412794,-0.619801623612503,21.33648817473256,0.2803054646061538,0.03984263683381961,0.0,1.3341982892221333,1.2653883016718208,5.780676994057083,0.1727946075857833,0.07081035597322963,0.0,455.35750580636176,455.54181116890567,455.5348998154469,454.0057939305886
3.4800000000000026,2.7963907790644402,-0.5404286699382815,21.677586855465098,0.29045400475489025,0.04385588725646983,0.0,1.3137777383613432,1.38121935915548,5.58986483826814,0.16061265813006773,0.05758974051719847,0.0,377.13725906708106,375.8619824644278,378.7698189359137,377.62893534431464
3.5400000000000027,2.8741681056476676,-0.4514154734276019,22.015738796417267,0.3002035617065575,0.04794862832584634,0.0,1.2784325001475816,1.5866649207751948,5.680877762720674,0.1660053355969507,0.08374720156477214,0.0,471.40820434870784,473.42849732261635,473.8153389945841,474.253114285593
3.6000000000000028,2.950010382913471,-0.35156439443250076,22.353863245773777,0.3104165213092891,0.05301120554829275,0.0,1.2492425594530845,1.7425205929014531,5.589913714077629,0.17752123458255376,0.08560487932899279,0.0,414.00690153021543,414.17675237390597,415.738825647673,416.77660545019523
3.660000000000003,3.02388755070355,-0.24144857926121083,22.68882950716082,0.3212697071870583,0.05892812920638413,0.0,1.2128393145822793,1.9288550295376936,5.575126037657882,0.18687781012702423,0.11660979664463292,0.0,439.7588062819606,442.3280724552545,441.6484651995153,442.4513804257824
3.720000000000003,3.0952130707629646,-0.11862401976480208,23.026847566133355,0.3325412581233742,0.06598610214136169,0.0,1.1639574432326465,2.166155973067982,5.6908317025063955,0.1897501558819158,0.1196025245087092,0.0,485.38564760920417,485.6213529970954,483.29646000652656,483.54409655359785
3.780000000000003,3.1637112750462526,0.017376613866620646,23.36799012039989,0.3435656433477119,0.0742659205682612,0.0,1.118616159712779,2.368046478173969,5.679957838799753,0.1676837823196098,0.1606886411840324,0.0,445.0350332527565,448.4023992729899,447.80458788008906,446.0377117166739
3.840000000000003,3.2292516774185884,0.16601347346135256,23.709357086994515,0.353446008105216,0.0836451248100678,0.0,1.0651796155651934,2.5872162869229527,5.698132752192172,0.1578545350569856,0.14573152294452318,0.0,458.41653303442826,457.2484252939092,458.1746178444892,457.41727449791193
